userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	1114	ucsc_features	61.8069369949869	2.77412568394307	527	2	2	983	983	329	1534	1334	10773	UCSC Genomic superdups	NA	NA	NA	NA	NA	genomicSuperDups.bed	4.10699076001671e-62	49852
1	1116	ucsc_features	36.3694429005503	2.1312030165321	522	5	5	986	986	332	1903	1339	10404	UCSC LaminB1 Lads	NA	NA	NA	NA	NA	laminB1Lads.bed	1.10267517888576e-36	1296
1	1119	ucsc_features	0.558873937505454	1.80477805161872	3	114	7	1122	1122	414	11	1858	12296	UCSC Numts assembled	NA	NA	NA	NA	NA	numtSAssembled.bed	0.583448529896609	78
1	1120	ucsc_features	0.464634810907445	1.07117709840271	1802	121	109	1	121	77	11890	59	417	UCSC Repeat Masker	NA	NA	NA	NA	NA	rmsk.bed	0.717415341642475	5291824
1	1122	ucsc_features	0.000000865065885889583	0.680106848635131	1658	202	218	3	218	141	11361	203	946	UCSC Switch DB TSSs	NA	NA	NA	NA	NA	switchDbTss.bed	1	131751
1	1118	ucsc_features	0.000000680407975775228	0.769778370189532	1335	203	203	13	203	140	9443	526	2864	UCSC Nested repeats	NA	NA	NA	NA	NA	nestedRepeats.bed	1	574736
1	1115	ucsc_features	3.5935537693405e-10	0.415186785944427	1787	212	260	2	260	158	12099	74	208	UCSC LaminBq	NA	NA	NA	NA	NA	laminB1.bed	1	2859551
1	1121	ucsc_features	1.12826313586736e-14	0.628125007302934	1431	223	227	6	227	152	10353	430	1954	UCSC Simple repeats	NA	NA	NA	NA	NA	simpleRepeat.bed	1	958537
1	1113	ucsc_features	0	0.30950052576724	1174	229	325	64	325	206	10420	687	1887	UCSC Evo CpG islands	NA	NA	NA	NA	NA	evoCpg.bed	1	129241
1	1111	ucsc_features	0	0.478046652533567	1031	229	252	177	252	219	8887	830	3420	UCSC coriellDelDup table	NA	NA	NA	NA	NA	coriellDelDup.bed	1	864
1	1112	ucsc_features	0	0.275979877087594	840	229	383	518	518	377	9216	1021	3091	UCSC CpG islands	NA	NA	NA	NA	NA	cpgIslandExt.bed	1	28633
1	1117	ucsc_features	0	0.335300554425299	292	229	291	1095	1095	538	4393	1569	7914	UCSC Microsatellites	NA	NA	NA	NA	NA	microsat.bed	1	41258
1	1123	ucsc_features	0	0	0	229	1123	1123	1123	825	252	1861	12055	UCSC Vista enhancers	NA	NA	NA	NA	NA	vistaEnhancers.bed	1	1339
2	1112	ucsc_features	126.314829412437	3.62373031955495	9320	649	707	585	707	647	736	3197	915	UCSC CpG islands	NA	NA	NA	NA	NA	cpgIslandExt.bed	1.67623784902129e-126	28633
2	1113	ucsc_features	88.3662739031909	3.25049284239267	10563	805	777	259	805	614	1031	1954	620	UCSC Evo CpG islands	NA	NA	NA	NA	NA	evoCpg.bed	1.20043864612634e-88	129241
2	1117	ucsc_features	51.9442716221412	2.5979712997485	4400	856	853	950	950	886	285	8117	1366	UCSC Microsatellites	NA	NA	NA	NA	NA	microsat.bed	2.97612276537138e-52	41258
2	1111	ucsc_features	42.6027040762685	2.10818010920967	9011	862	865	641	865	789	907	3506	744	UCSC coriellDelDup table	NA	NA	NA	NA	NA	coriellDelDup.bed	6.48170958139515e-43	864
2	1123	ucsc_features	13.6891963473929	Inf	252	888	1	1122	1122	670	0	12265	1651	UCSC Vista enhancers	NA	NA	NA	NA	NA	vistaEnhancers.bed	5.12178049014306e-14	1339
2	1115	ucsc_features	4.39308064322572	1.90942666813328	12291	913	874	1	913	596	1595	226	56	UCSC LaminBq	NA	NA	NA	NA	NA	laminB1.bed	0.00009424364502269	2859551
2	1121	ucsc_features	2.98464609761286	1.23391479717047	10456	917	915	301	917	711	1328	2061	323	UCSC Simple repeats	NA	NA	NA	NA	NA	simpleRepeat.bed	0.00237431085814661	958537
2	1122	ucsc_features	1.01288956293675	1.13279693016188	11516	938	927	18	938	628	1503	1001	148	UCSC Switch DB TSSs	NA	NA	NA	NA	NA	switchDbTss.bed	0.209043120906876	131751
2	1118	ucsc_features	0.408221765315125	1.01879619455907	9527	956	956	531	956	814	1251	2990	400	UCSC Nested repeats	NA	NA	NA	NA	NA	nestedRepeats.bed	0.810887724261591	574736
2	1119	ucsc_features	0.0318641499499927	0.483209715138466	11	980	1117	1123	1123	1070	3	12506	1648	UCSC Numts assembled	NA	NA	NA	NA	NA	numtSAssembled.bed	1	78
2	1120	ucsc_features	0.000021067248556713	0.51913801463268	12072	1027	1115	2	1115	715	1620	445	31	UCSC Repeat Masker	NA	NA	NA	NA	NA	rmsk.bed	1	5291824
2	1114	ucsc_features	0	0.330392504159	1563	1102	1122	1116	1122	1110	498	10954	1153	UCSC Genomic superdups	NA	NA	NA	NA	NA	genomicSuperDups.bed	1	49852
2	1116	ucsc_features	0	0.408353253436967	1918	1102	1119	1113	1119	1110	507	10599	1144	UCSC LaminB1 Lads	NA	NA	NA	NA	NA	laminB1Lads.bed	1	1296
