userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	28	subcompartment	89.2162236052515	2.27055807975805	1916	1	3	26	26	10	975	9057	10465	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	1.88424811112367e-88	896
1	29	subcompartment	58.0147996054212	2.69551688478718	872	2	1	30	30	11	355	10101	11085	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	1.9974266010131e-57	504
1	30	subcompartment	57.0166573787184	2.0619215413688	1466	3	4	29	29	12	796	9507	10644	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	1.49167537197997e-56	685
1	27	subcompartment	36.2088751454725	1.45380915096693	3592	4	5	19	19	9.33	2869	7381	8571	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	7.66560681627317e-36	1249
1	31	subcompartment	15.3107399460808	2.36155996515378	268	5	2	31	31	12.7	120	10705	11320	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	3.36828812345606e-15	25
1	26	subcompartment	0	0.308027683138113	3672	28	31	18	31	25.7	7095	7301	4345	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	1	490
2	26	subcompartment	322.005185347452	3.22743912709134	7429	1	1	14	14	5.33	3338	4753	6893	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	0	490
2	31	subcompartment	9.70113431352715e-14	0.473341850465234	141	26	29	31	31	28.7	247	12041	9984	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	1	25
2	27	subcompartment	0	0.693460884813118	3093	27	27	22	27	25.3	3368	9089	6863	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	1	1249
2	30	subcompartment	0	0.481341938536178	863	27	28	29	29	28	1399	11319	8832	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	1	685
2	28	subcompartment	0	0.43799047946099	1061	27	30	28	30	28.3	1830	11121	8401	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	1	896
2	29	subcompartment	0	0.356739567028826	380	27	31	30	31	29.3	847	11802	9384	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	1	504
