userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	3	ATAC_peaks	0	0.749789745140019	6607	20	23	11	23	18	7428	4546	3832	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1	68236
1	5	ATAC_peaks	0	0.711264614149308	8181	20	27	7	27	18	8948	2972	2312	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	1	ATAC_peaks	0	0.713403076531025	6437	20	26	13	26	19.7	7395	4716	3865	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	2	ATAC_peaks	0	0.601432123111796	6388	20	30	14	30	21.3	7773	4765	3487	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
1	4	ATAC_peaks	0	0.641316237270758	6082	20	29	15	29	21.3	7337	5071	3923	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
2	2	ATAC_peaks	49.8781544750129	1.51444673075602	8229	2	2	9	9	4.33	5932	3945	4307	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	2.73599916033787e-49	48574
2	4	ATAC_peaks	35.5316763837025	1.4089737446089	7747	3	3	12	12	6	5672	4427	4567	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	4.55675117742731e-35	47203
2	1	ATAC_peaks	13.0815898585089	1.22587607906808	7781	6	9	11	11	8.67	6051	4393	4188	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	4.67099224046955e-13	85631
2	5	ATAC_peaks	12.3614077250331	1.25343753380573	9531	7	6	6	7	6.33	7598	2643	2641	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	2.24803318762979e-12	127090
2	3	ATAC_peaks	11.9335414715695	1.21483072154298	7877	8	10	10	10	9.33	6158	4297	4081	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	5.55785056478341e-12	68236
