userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	194	roadmap_epigenomics	161.937718542162	6.48487601970572	2220	1	2	192	192	65	767	418	937	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E013-H3K4me1.narrowPeak	2.59233551519808e-159	275053
2	924	roadmap_epigenomics	159.328141107224	6.13963703987459	2156	2	9	277	277	96	718	482	986	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E114-H3K4me1.narrowPeak	5.27519658970424e-157	202029
2	995	roadmap_epigenomics	153.406754541504	5.72212730569692	2068	3	29	385	385	139	661	570	1043	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E120-H3K4me1.narrowPeak	2.93449893140287e-151	205504
2	243	roadmap_epigenomics	152.180719281491	5.52647198711989	1867	4	40	594	594	213	519	771	1185	roadmap_epigenomics H3K9me1	NA	NA	H3K9me1	NA	NA	E017-H3K9me1.narrowPeak	3.7036546100656e-150	209146
2	181	roadmap_epigenomics	149.047295789713	5.91656387368227	2192	5	16	230	230	83.7	773	446	931	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E011-H3K4me1.narrowPeak	4.02850547186127e-147	274844
2	1057	roadmap_epigenomics	148.962943183119	6.32945077513682	2276	6	7	121	121	44.7	849	362	855	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E125-H3K4me1.narrowPeak	4.07676162636977e-147	233552
2	730	roadmap_epigenomics	144.390769845469	6.3371385900385	2302	7	6	102	102	38.3	885	336	819	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E088-H3K4me1.narrowPeak	1.30479374605946e-142	291610
2	1094	roadmap_epigenomics	143.500293972586	5.24454232204041	1921	8	75	548	548	210	576	717	1128	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E128-H3K4me1.narrowPeak	8.87208700976479e-142	167405
2	1007	roadmap_epigenomics	143.086992936395	5.76294806967218	2204	9	26	214	214	83	798	434	906	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E121-H3K4me1.narrowPeak	2.04255757006951e-141	248336
2	300	roadmap_epigenomics	140.576677794847	6.41309073526606	2330	10	4	75	75	29.7	922	308	782	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E025-H3K4me1.narrowPeak	5.79315751913022e-139	312578
2	679	roadmap_epigenomics	140.547101729402	5.34937020735038	2091	11	61	360	360	144	710	547	994	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E082-H3K4me1.narrowPeak	5.79315751913022e-139	167812
2	648	roadmap_epigenomics	139.427384264065	5.80700698842573	2242	12	24	159	159	65	841	396	863	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E078-H3K4me1.narrowPeak	6.99591045137679e-138	192644
2	289	roadmap_epigenomics	136.606101807094	6.36685489802424	2342	13	5	61	61	26.3	944	296	760	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E023-H3K4me1.narrowPeak	4.27921978174113e-135	307369
2	687	roadmap_epigenomics	134.989347097946	5.47226279589413	2198	14	47	224	224	95	813	440	891	roadmap_epigenomics H3K4me1	NA	NA	H3K4me1	NA	NA	E083-H3K4me1.narrowPeak	1.64412418674241e-133	190314
