userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	3	ATAC_peaks	0.00000367275847809153	0.857263409815067	3636	21	20	10	21	17	4432	2471	2582	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1	68236
1	1	ATAC_peaks	0.000000117516697839098	0.83608607089381	3581	23	21	12	23	18.7	4412	2526	2602	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	5	ATAC_peaks	6.36253619161854e-12	0.763747446027585	4449	27	26	7	27	20	5460	1658	1554	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	4	ATAC_peaks	0	0.603454627144855	3276	28	27	15	28	23.3	4610	2831	2404	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
1	2	ATAC_peaks	0	0.554050468323252	3407	28	30	14	30	24	4874	2700	2140	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
2	2	ATAC_peaks	56.6394646216648	1.7861418645843	4940	2	3	10	10	5	3341	2192	2648	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	2.84417990384155e-56	48574
2	4	ATAC_peaks	42.5603528938414	1.63763670618946	4671	3	5	11	11	6.33	3215	2461	2774	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	2.43747828666285e-42	47203
2	5	ATAC_peaks	9.78811094420489	1.29242505114545	5541	6	6	6	6	6	4368	1591	1621	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	8.41587931966814e-10	127090
2	1	ATAC_peaks	5.2179659440373	1.17083006630095	4467	10	11	13	13	11.3	3526	2665	2463	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	0.0000220788690704619	85631
2	3	ATAC_peaks	3.92613495577373	1.14219338274778	4488	12	13	12	13	12.3	3580	2644	2409	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	0.000386814844901586	68236
