userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	26	subcompartment	322.005185347452	6.04916669871677	5038	1	1	9	9	3.67	1704	2094	4285	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	0	490
1	28	subcompartment	111.160097522458	3.4693149275444	1178	1	3	24	24	9.33	452	4929	6562	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	2.14419446886026e-110	896
1	29	subcompartment	86.1158891363484	5.29982373108566	595	2	2	30	30	11.3	140	5512	6874	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	1.58263694052167e-85	504
1	30	subcompartment	64.2495861941927	2.91954792473782	831	3	4	28	28	11.7	359	5276	6655	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	8.724599581172e-64	685
2	2	ATAC_peaks	56.6394646216648	1.7861418645843	4940	2	3	10	10	5	3341	2192	2648	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	2.84417990384155e-56	48574
1	27	subcompartment	55.7869483509489	1.88344583040045	1986	4	5	18	18	9	1429	4121	5585	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	1.68768771140402e-55	1249
2	4	ATAC_peaks	42.5603528938414	1.63763670618946	4671	3	5	11	11	6.33	3215	2461	2774	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	2.43747828666285e-42	47203
2	10	McCole_3d_data	30.6460071758469	1.68794197969368	6067	4	4	4	4	4	4620	1065	1369	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	1.7510337893543e-30	4533
1	31	subcompartment	27.5193693863226	5.62721656745761	177	5	1	31	31	12.3	37	5930	6977	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	2.08343422311939e-27	25
1	24	McCole_3d_data	18.1408377134465	1.37058419683298	3886	6	6	9	9	7	3933	2221	3081	Rao_NHEK_Domain	NA	NA	NA	NA	NA	Rao_NHEK_Domain.bed	4.48284761360492e-18	4835
2	22	McCole_3d_data	10.6687924525841	1.28606899651965	5138	5	7	8	8	6.67	3995	1994	1994	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	1.20838841160747e-10	3269
2	5	ATAC_peaks	9.78811094420489	1.29242505114545	5541	6	6	6	6	6	4368	1591	1621	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	8.41587931966814e-10	127090
2	13	McCole_3d_data	7.1363513520452	1.25653822333054	1621	7	8	22	22	12.3	1136	5511	4853	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	3.48415113210598e-07	8202
