userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	31	subcompartment	43.1712749149027	5.99823124001678	231	1	1	23	23	8.33	66	1562	2678	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	4.17942729419763e-42	25
2	26	subcompartment	20.2104145549894	1.81009701228583	1328	1	6	17	17	8	543	1532	1134	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	1.90962081051611e-19	490
2	12	McCole_3d_data	17.8504205368659	1.72625600584013	1439	2	9	15	15	8.67	620	1421	1057	Rao_HMEC_Domain	NA	NA	NA	NA	NA	Rao_HMEC_Domain.bed	2.91641885885508e-17	3567
2	10	McCole_3d_data	15.518025080226	1.76008312289303	2251	3	8	5	8	5.33	1136	609	541	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	4.70225977519352e-15	4533
2	19	McCole_3d_data	13.1223423186774	1.90247782699472	570	4	5	22	22	10.3	194	2290	1483	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	8.22166876239698e-13	11459
2	9	McCole_3d_data	13.099280463333	1.60910335386612	1212	5	13	18	18	12	526	1648	1151	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	8.22166876239698e-13	18331
2	25	McCole_3d_data	11.5058479307049	1.97913526755706	434	6	2	25	25	11	139	2426	1538	Rao_NHEK_Loop_anchor	NA	NA	NA	NA	NA	Rao_NHEK_Loop_anchor.bed	2.76341250658605e-11	7435
2	17	McCole_3d_data	10.5375394533483	1.9522106507638	406	7	3	27	27	12.3	131	2454	1546	Rao_HeLa_Loop_anchor	NA	NA	NA	NA	NA	Rao_HeLa_Loop_anchor.bed	2.24782371685892e-10	5020
2	15	McCole_3d_data	10.2537321646487	1.91307076550876	416	8	4	26	26	12.7	137	2444	1540	Rao_HUVEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HUVEC_Loop_anchor.bed	3.84075863304416e-10	6161
2	13	McCole_3d_data	10.0064013021621	1.79719680770174	490	9	7	24	24	13.3	173	2370	1504	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	6.10928502478879e-10	8202
2	18	McCole_3d_data	9.79234062890492	1.58150739506602	2303	10	15	4	15	9.67	1213	557	464	Rao_IMR90_Domain	NA	NA	NA	NA	NA	Rao_IMR90_Domain.bed	9.09197798429859e-10	3810
2	21	McCole_3d_data	9.16740676367474	1.6656388322818	582	11	11	21	21	14.3	223	2278	1454	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	3.51401555647153e-09	8436
2	2	ATAC_peaks	8.76288644820815	1.44289359240096	1487	12	17	13	17	14	719	1373	958	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	7.78909369251131e-09	48574
2	1	ATAC_peaks	8.73568980660906	1.44165762915719	1502	13	18	12	18	14.3	728	1358	949	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	7.78909369251131e-09	85631
2	27	subcompartment	8.72481350258252	1.6288987522344	600	14	12	20	20	15.3	235	2260	1442	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	7.78909369251131e-09	1249
2	3	ATAC_peaks	6.7332256048884	1.37118307122401	1461	15	20	14	20	16.3	725	1399	952	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	7.16219435500594e-07	68236
2	5	ATAC_peaks	6.62822421757173	1.38615489850532	1962	16	19	7	19	14	1026	898	651	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	8.58457008422378e-07	127090
2	11	McCole_3d_data	6.57815440651712	1.49967286585323	615	17	16	19	19	17.3	259	2245	1418	Rao_GM12878_Loop_anchor	NA	NA	NA	NA	NA	Rao_GM12878_Loop_anchor.bed	9.09839479898965e-07	12903
2	6	McCole_3d_data	5.81839649379734	1.5842244250031	2604	18	14	2	18	11.3	1451	256	226	Dixon_IMR90_Domain	NA	NA	NA	NA	NA	Dixon_IMR90_Domain.bed	4.95725882688503e-06	1194
