userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
1	3	ATAC_peaks	0.00000202422010117914	0.87141906038611	5100	22	20	10	22	17.3	5924	3278	3318	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1	68236
1	5	ATAC_peaks	0.0000000397154837788841	0.831419595600618	6257	24	24	7	24	18.3	7210	2121	2032	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1	127090
1	1	ATAC_peaks	0.0000000223619490223495	0.84823043280325	4997	25	23	12	25	20	5872	3381	3370	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	1	85631
1	4	ATAC_peaks	0	0.647385222691845	4608	28	28	15	28	23.7	6042	3770	3200	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1	47203
1	2	ATAC_peaks	0	0.6071099908209	4821	28	30	14	30	24	6383	3557	2859	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1	48574
2	2	ATAC_peaks	45.8605665518893	1.56749140649421	6524	2	2	9	9	4.33	4680	3020	3396	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1.42453750323614e-45	48574
2	4	ATAC_peaks	34.672137096055	1.46637386997351	6169	3	4	11	11	6	4481	3375	3595	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1.88432822517674e-34	47203
2	1	ATAC_peaks	3.66686028972912	1.11617651337287	6001	8	12	13	13	11	4868	3543	3208	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	0.000890102745713661	85631
2	5	ATAC_peaks	3.50037449053611	1.12997191403258	7391	9	9	6	9	8	6076	2153	2000	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	0.00115230720550204	127090
2	3	ATAC_peaks	2.9244199952105	1.10004292413662	6069	12	14	12	14	12.7	4955	3475	3121	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	0.00355625820585374	68236
