userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	26	subcompartment	322.005185347452	4.20474754767183	6255	1	1	10	10	4	2515	3289	5561	Subcompartment_A1	NA	NA	NA	NA	NA	compartment_A1.bed	0	490
1	28	subcompartment	100.439945558097	2.70351929212346	1533	1	3	26	26	10	707	6845	8535	Subcompartment_B1	NA	NA	NA	NA	NA	compartment_B1.bed	1.12568307332513e-99	896
1	29	subcompartment	76.0634114061358	3.76765117844251	726	2	1	30	30	11	227	7652	9015	Subcompartment_B2	NA	NA	NA	NA	NA	compartment_B2.bed	1.785907777689e-75	504
1	30	subcompartment	63.469607485202	2.44300522800571	1118	3	4	29	29	12	548	7260	8694	Subcompartment_B3	NA	NA	NA	NA	NA	compartment_B3.bed	5.25683339308286e-63	685
1	27	subcompartment	46.1879273342822	1.62526183267399	2734	4	5	18	18	9	2122	5644	7120	Subcompartment_A2	NA	NA	NA	NA	NA	compartment_A2.bed	8.04441284650233e-46	1249
2	2	ATAC_peaks	45.8605665518893	1.56749140649421	6524	2	2	9	9	4.33	4680	3020	3396	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	1.42453750323614e-45	48574
2	4	ATAC_peaks	34.672137096055	1.46637386997351	6169	3	4	11	11	6	4481	3375	3595	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	1.88432822517674e-34	47203
2	10	McCole_3d_data	28.8499632460277	1.55943562005713	8131	4	3	4	4	3.67	6354	1413	1722	Rao_GM12878_Domain	NA	NA	NA	NA	NA	Rao_GM12878_Domain.bed	1.09480924593679e-28	4533
1	31	subcompartment	18.9540894767262	3.13088021633495	212	5	2	31	31	12.7	76	8166	9166	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	7.6570186224566e-19	25
1	24	McCole_3d_data	17.2942969636545	1.30434982711631	5357	6	7	9	9	7.33	5325	3021	3917	Rao_NHEK_Domain	NA	NA	NA	NA	NA	Rao_NHEK_Domain.bed	3.1484349579519e-17	4835
1	7	McCole_3d_data	9.53192221618292	1.37379987616539	7675	7	6	2	7	5	8209	703	1033	Dixon_hESC_Domain	NA	NA	NA	NA	NA	Dixon_hESC_Domain.bed	1.65606274813583e-09	1301
2	22	McCole_3d_data	7.74884736585385	1.20146383619299	6923	5	6	8	8	6.33	5551	2621	2525	Rao_KBM7_Domain	NA	NA	NA	NA	NA	Rao_KBM7_Domain.bed	9.21219405051861e-08	3269
2	12	McCole_3d_data	4.86406757832102	1.13584384290024	5072	6	8	18	18	10.7	4035	4472	4041	Rao_HMEC_Domain	NA	NA	NA	NA	NA	Rao_HMEC_Domain.bed	6.52199946538538e-05	3567
2	13	McCole_3d_data	4.79197426018126	1.16620237818508	2180	7	7	23	23	12.3	1635	7364	6441	Rao_HMEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HMEC_Loop_anchor.bed	7.14972591850899e-05	8202
2	1	ATAC_peaks	3.66686028972912	1.11617651337287	6001	8	12	13	13	11	4868	3543	3208	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	0.000890102745713661	85631
1	25	McCole_3d_data	3.52886741349212	1.13824347860409	1791	8	8	23	23	13	1782	6587	7460	Rao_NHEK_Loop_anchor	NA	NA	NA	NA	NA	Rao_NHEK_Loop_anchor.bed	0.00114657981868284	7435
2	5	ATAC_peaks	3.50037449053611	1.12997191403258	7391	9	9	6	9	8	6076	2153	2000	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	0.00115230720550204	127090
2	19	McCole_3d_data	3.45478875335501	1.12192702082445	2761	10	10	20	20	13.3	2150	6783	5926	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	0.00120873314461486	11459
2	20	McCole_3d_data	3.00324874960011	1.11703329521975	7384	11	11	7	11	9.67	6087	2160	1989	Rao_K562_Domain	NA	NA	NA	NA	NA	Rao_K562_Domain.bed	0.00323883884202363	3167
2	3	ATAC_peaks	2.9244199952105	1.10004292413662	6069	12	14	12	14	12.7	4955	3475	3121	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	0.00355625820585374	68236
2	14	McCole_3d_data	2.91252617690314	1.09868231524136	5865	13	15	14	15	14	4781	3679	3295	Rao_HUVEC_Domain	NA	NA	NA	NA	NA	Rao_HUVEC_Domain.bed	0.00355625820585374	3385
2	21	McCole_3d_data	2.89897572282713	1.11192348247226	2485	14	13	21	21	16	1942	7059	6134	Rao_K562_Loop_anchor	NA	NA	NA	NA	NA	Rao_K562_Loop_anchor.bed	0.00355625820585374	8436
2	9	McCole_3d_data	2.51554648305313	1.08708902898933	5129	15	16	17	17	16	4172	4415	3904	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	0.0082246489549086	18331
