userSet	dbSet	collection	pValueLog	oddsRatio	support	rnkPV	rnkOR	rnkSup	maxRnk	meanRnk	b	c	d	description	cellType	tissue	antibody	treatment	dataSource	filename	qValue	size
2	5	ATAC_peaks	88.5164451722308	4.53966271050489	2289	1	1	4	4	2	1032	315	645	hESC ATAC peaks	NA	NA	NA	NA	NA	hESC.bed	1.88775886002859e-87	127090
2	3	ATAC_peaks	87.3935733073818	3.65570699967643	1927	2	5	8	8	5	734	677	943	IMR90 ATAC peaks	NA	NA	NA	NA	NA	IMR90.bed	1.25253072036479e-86	68236
2	1	ATAC_peaks	81.5266900037826	3.48197837304374	1906	3	7	9	9	6.33	737	698	940	GM12878 ATAC peaks	NA	NA	NA	NA	NA	GM12878.bed	6.14582841424901e-81	85631
2	9	McCole_3d_data	76.8657779825938	3.31682496921717	1576	4	8	16	16	9.33	530	1028	1147	Pooled_loop_anchors	NA	NA	NA	NA	NA	Pooled_loop_anchors.bed	2.11131831740228e-76	18331
2	2	ATAC_peaks	75.1447490475384	3.28595169082835	1862	5	9	11	11	8.33	726	742	951	HeLa ATAC peaks	NA	NA	NA	NA	NA	HeLa.bed	8.885311086331e-75	48574
1	31	subcompartment	64.7621359862245	17.5233955384566	221	1	1	23	23	8.33	21	1515	2524	Subcompartment_B4	NA	NA	NA	NA	NA	compartment_B4.bed	1.78691729763238e-64	25
2	19	McCole_3d_data	64.2232955432515	3.88234489495833	884	6	4	20	20	10	196	1720	1481	Rao_IMR90_Loop_anchor	NA	NA	NA	NA	NA	Rao_IMR90_Loop_anchor.bed	5.29661134267085e-64	11459
2	25	McCole_3d_data	54.3892892808277	4.07520245631913	693	7	2	23	23	10.7	137	1911	1540	Rao_NHEK_Loop_anchor	NA	NA	NA	NA	NA	Rao_NHEK_Loop_anchor.bed	3.07760375751251e-54	7435
2	4	ATAC_peaks	54.3499364765204	2.7151779409765	1776	8	15	12	15	11.7	740	828	937	K562 ATAC peaks	NA	NA	NA	NA	NA	K562.bed	3.07760375751251e-54	47203
2	15	McCole_3d_data	49.5029915001918	3.89252871796534	658	9	3	25	25	12.3	134	1946	1543	Rao_HUVEC_Loop_anchor	NA	NA	NA	NA	NA	Rao_HUVEC_Loop_anchor.bed	1.94715349860663e-49	6161
2	11	McCole_3d_data	49.4021418081862	3.02081176701283	945	10	13	19	19	14	266	1659	1411	Rao_GM12878_Loop_anchor	NA	NA	NA	NA	NA	Rao_GM12878_Loop_anchor.bed	2.23283790479777e-49	12903
